wallet,token_symbol,spender,block_time,tx_hash,amount_raw,is_revoke,gas_used,gas_cost_eth,max_priority_fee_per_gas,approval_type,outstanding,is_unlimited
0x000960bc7b1ae1313668ae8b936970ffe2404700,USDC,0x0d05a7d3448512b78fa8a9e46c4872c88c4a0d05,2025-09-07 17:43:11+00:00,0x983a4d505282152663075a5dc5f9de0f88f3b2f13e78be31845812410dcf3a16,115792089237316195423570985008687907853269984665640564039457584007913129639935,False,55906,2.571676e-05,460000000,unlimited,True,True
0x000960bc7b1ae1313668ae8b936970ffe2404700,USDC,0x5f78b2b5fc84a9a4f4111e0881d483ca92693f92,2025-12-12 19:18:23+00:00,0x23852ff0198eec4655d2fb3ad38915a3aba9cd55e67e7096adb686b9a114a1b6,862150862150862150862150000000000000000000,False,6307525,0.000243923414677775,10000000,exact,True,False
0x000960bc7b1ae1313668ae8b936970ffe2404700,USDC,0x67755124d8e4965c5c303ffd15641db4ff366e47,2025-12-30 14:43:35+00:00,0x89f82c2182aa8059e4f580daea10cbb050f8f317d6ccd6906c64f51fb33e589d,4800000000480000000048000000004800000000,False,1371425,0.00011230146480465,30000000,exact,True,False
0x000960bc7b1ae1313668ae8b936970ffe2404700,USDC,0x881d40237659c251811cec9c364ef91dc08d300c,2025-12-12 21:50:11+00:00,0xfa08fb69cde2f9a5e309623f70556705341f933d7800ee964d1263772de0d9d9,24840568,False,55570,0.00011317005678868,2000000000,exact,True,False
0x000960bc7b1ae1313668ae8b936970ffe2404700,USDC,0xa79828df1850e8a3a3064576f380d90aecdd3359,2025-12-25 17:34:11+00:00,0x5be1cdacd19a29935805dcadbc748ea508047100af803b7e3c7151f2cb858ec1,115792089237316195423570985008687907853269984665640564039457584007913129639935,False,55906,5.743885362946e-05,1000000000,unlimited,True,True
0x000960bc7b1ae1313668ae8b936970ffe2404700,USDT,0x000000000022d473030f116ddee9f6b43ac78ba3,2025-09-09 17:33:11+00:00,0xf13626bde8772a8f22ba63d22d5119319b64e6d3ebca866f186f8c8c03b7590c,115792089237316195423570985008687907853269984665640564039457584007913129639935,False,48837,7.8138515402934e-05,917471497,unlimited,True,True
0x000960bc7b1ae1313668ae8b936970ffe2404700,USDT,0x881d40237659c251811cec9c364ef91dc08d300c,2025-12-08 10:21:47+00:00,0x8523473b41f1895d354bd966ce82c0de4f0128a14da12260541612bf8f39b0e0,115792089237316195423570985008687907853269984665640564039457584007913129639935,False,48897,0.000118785964615596,2100000001,unlimited,True,True
0x000b8d1b463172d7de4bf12d914216c5aa596d53,USDT,0x000000000022d473030f116ddee9f6b43ac78ba3,2026-02-27 23:22:35+00:00,0x06cf1a3ade42da60129a9359d2540ddb0eaf2f8dd93dfa29c78ce0721d7327c5,100000000,False,48489,1.4814636200679e-05,254141262,exact,True,False
0x000b8d1b463172d7de4bf12d914216c5aa596d53,USDT,0x31c2f6fcff4f8759b3bd5bf0e1084a055615c768,2025-10-08 07:45:59+00:00,0x8a9cdec63606b29e3cdedaad911b2890119a58d23581459725461cef9daa2649,20000000,False,48549,3.3271670007972e-05,500000000,exact,True,False
0x000b8d1b463172d7de4bf12d914216c5aa596d53,USDT,0x40aa958dd87fc8305b97f2ba922cddca374bcd7f,2026-02-27 23:25:23+00:00,0x0675b75615ad60f257f559766f32fb763894a3dd66b9d425fd22223e858bfd65,115792089237316195423570985008687907853269984665640564039457584007913129639935,False,48897,2.990003826528e-06,13785597,unlimited,True,True
0x000b8d1b463172d7de4bf12d914216c5aa596d53,USDT,0x5c20b550819128074fd538edf79791733ccedd18,2026-02-12 02:00:47+00:00,0x1fe609c0353c0a19262faea256aac6ce4aa629bca42f9258c263c9e8233e9526,1000000000,False,124890,9.43590771261e-06,38588279,exact,True,False
0x0012389d4b1f93f5fc6eff53216afc73ff0b3dd9,DAI,0xba12222222228d8ba445958a75a0704d566bf2c8,2025-11-03 10:34:23+00:00,0x1afd957df59463372c23bf2cb270727b6f166186e3dbe89508b33b35934ad27f,0,True,24174,1.1408286497202e-05,,revocation,False,False
0x0012389d4b1f93f5fc6eff53216afc73ff0b3dd9,USDC,0x000000000022d473030f116ddee9f6b43ac78ba3,2025-11-17 05:52:35+00:00,0x2818a6c4c0e713fe703f0e7b811737a90db498e1ea69345489a2ca34a676f130,500000000,False,38398,5.813930570544e-06,3363067835,exact,True,False
